user_id,location,age
140880,"schneverdingen, n/a, germany",
140885,"menlo park, california, usa",
140909,"metcalfe, ontario, canada",
140933,"monaco, monaco, monaco",30.0
141040,"near freiburg, baden, germany",
198505,"hackettstown, new jersey, usa",46.0
141146,"corvallis, oregon, usa",
141169,"clayton, georgia, usa",
141207,"tutzing, bayern, germany",
141238,"pisgah forest, north carolina, usa",
141239,"cleveland, texas, usa",42.0
141387,"cypress, texas, usa",14.0
141411,"waterloo, ontario, canada",
141423,"oakland, california, usa",
278378,"los angeles, california, usa",25.0
165760,"portland, oregon, usa",
162751,"seattle, washington, usa",
141585,"louisville, nebraska, usa",
169767,"levis, quebec, canada",
171169,"bussigny, vaud, switzerland",52.0
238107,"berlin, berlin, germany",
141631,"vancouver, british columbia, canada",
141703,"altamonte, florida, usa",28.0
141740,"treviso, n/a, italy",
141765,"santa maría de guía, las palmas, spain",17.0
263533,"fuengirola, malaga, spain",16.0
141771,"lanzarote, canay islands, spain",52.0
192073,"gijon, asturias, spain",
237101,"erlangen, bayern, germany",26.0
152029,"wellington, new zealand, new zealand",42.0
210025,"willialmsburg, missouri, usa",55.0
141911,"port townsend, washington, usa",56.0
203604,"werne, nordrhein-westfalen, germany",
141941,"norfolk, virginia, usa",52.0
228107,"mesa, arizona, usa",68.0
159409,"wellington, n/a, new zealand",63.0
151605,"santa cruz, california, usa",
141972,"west memphis, arkansas, usa",
142038,"independence, missouri, usa",
203298,"miami, oklahoma, usa",63.0
142074,"orangeville, ontario, canada",40.0
142133,"toronto, ontario, canada",36.0
142150,"modena, emilia romagna, italy",
142376,"leicester, england, united kingdom",16.0
142389,"delta, british columbia, canada",
153898,"hamburg, n.a., germany",32.0
142512,"west allis, wisconsin, usa",21.0
142521,"tucson, arizona, usa",
208876,"st. stephen, new brunswick, canada",
220036,"whitney, texas, usa",64.0
163924,"denver, colorado, usa",
158314,"victoria, british columbia, canada",33.0
258324,"goodlettsville, tennessee, usa",
225953,"auckland, auckland, new zealand",42.0
214576,"grosse pointe woods, michigan, usa",40.0
142549,"brussels, brussels capital region, belgium",26.0
199439,"london, england, united kingdom",19.0
142559,"bergen, n/a, norway",32.0
142627,"gatineau, quebec, canada",42.0
142717,"hannover, niedersachsen, germany",17.0
142744,"east stroudsburg, pennsylvania, usa",35.0
142793,"napa, california, usa",
168840,"highland, illinois, usa",18.0
142838,"auburn, california, usa",63.0
142945,"los angeles, california, usa",
175165,"mansfield, pennsylvania, usa",
142956,"san francisco, california, usa",
166458,"traunstein, bayern, germany",
143044,"jandira, são paulo, brazil",33.0
216956,"campinas, são paulo, brazil",16.0
222463,"rio de janeiro, rio de janeiro, brazil",52.0
183863,"weingarten, baden-wuerttemberg, germany",29.0
143108,"cologne, nordrhein-westfalen, germany",31.0
227928,"zug, zug, switzerland",20.0
143133,"berlin, berlin-west, germany",17.0
180473,"perris, california, usa",
143155,"lexington, south carolina, usa",
179095,"gorran haven, england, united kingdom",72.0
143159,"bellerose, new york, usa",
223251,"columbia, south carolina, usa",
185075,"reading, massachusetts, usa",
143210,"orleans, ,",16.0
143344,"san antonio, texas, usa",
143383,"berlin, berlin, germany",21.0
143397,"hermiston, oregon, usa",41.0
143457,"heidelberg heights, victoria, australia",35.0
274439,"cary, north carolina, usa",18.0
278610,"deer park, texas, usa",
143503,"karlsruhe, baden-wuerttemberg, germany",71.0
165162,"kuala lumpur, federal territory, malaysia",
143529,"ulm, baden-wuerttemberg, germany",51.0
163677,"albuquerque, new mexico, usa",
143649,"royersford, pennsylvania, usa",23.0
143676,"albany, oregon, usa",40.0
143712,"dewitt, new york, usa",64.0
143789,"pistoia, toscana, italy",
187457,"meriden, connecticut, usa",
143827,"lexington, kentucky, usa",20.0
208279,"simi valley, california, usa",
143886,"san francisco, california, usa",30.0
143950,"augusta, georgia, usa",
193837,"jacksonville, florida, usa",
143973,"nairne, south australia, australia",
143994,"berlin, berlin, germany",
256664,"hamilton, ontario, canada",
144027,"fairhaven, massachusetts, usa",
205826,"trondheim, n/a, norway",35.0
221535,"milwaukee, wisconsin, usa",
144112,"melbourne, victoria, australia",
186917,"perth, western australia, australia",27.0
251544,"norwich, n/a, united kingdom",33.0
144149,"madrid, madrid, spain",30.0
171672,"monterey, california, usa",
144215,"vilanova i la geltrú, barcelona, spain",
182116,"west lafayette, indiana, usa",24.0
144277,"decatur, indiana, usa",35.0
144335,"sanford, manitoba, canada",40.0
144336,"boulder, colorado, usa",
144383,"herndon, virginia, usa",47.0
144418,"mill spring, north carolina, usa",
264014,"st. charles, missouri, usa",
144495,"newington, connecticut, usa",
144511,"wilmington, delaware, usa",34.0
144524,"grand prairie, texas, usa",
144572,"stuttgart, baden-württemberg, germany",29.0
144633,"palma, n/a, spain",24.0
144654,"rotterdam, n/a, netherlands",54.0
144741,"mannheim, baden-wuerttemberg, germany",36.0
144874,"freiburg, baden-wuerttemberg, germany",25.0
144875,"namur, wallonie, belgium",42.0
175639,"kingston, ontario, canada",
194298,"roanoke, virginia, usa",
195906,"reichraming, oberösterreich, austria",18.0
145004,"reggio emilia, emilia romagna, italy",25.0
145009,"tunbridge wells, england, united kingdom",
240296,"baltimore, maryland, usa",42.0
194897,"montreuil-sous-bois, n/a, france",36.0
190568,"logroño, la rioja, spain",38.0
145184,"oxford, england, united kingdom",
145210,"brisbane, queensland, australia",
145220,"stillwater, oklahoma, usa",78.0
145230,"locust grove, oklahoma, usa",61.0
259850,"poway, california, usa",
145261,"centerpoint, alabama, usa",
145275,"brandon, mississippi, usa",
145360,"lyons, colorado, usa",47.0
145407,"innsbruck, n/a, austria",22.0
145415,"salach, baden-würtemberg, germany",29.0
164922,"garden valley, california, usa",69.0
208983,"new york, new york, usa",56.0
146516,"saronno, lombardia,",31.0
145528,"bordeaux, aquitaine, france",
178075,"fredericton, new brunswick, canada",26.0
145593,"midlothian, virginia, usa",
145608,"st. augustine, florida, usa",
145723,"eugene, oregon, usa",
145747,"madison, wisconsin, usa",
145779,"corvallis, oregon, usa",
145856,"winchester, ontario, canada",53.0
168941,"alabaster, alabama,",
145974,"hattiesburg, mississippi, usa",
207786,"mandeville, louisiana, usa",
208956,"barstow, california, usa",45.0
146127,"barcelona, n/a, spain",27.0
146167,"milledgeville, georgia, usa",
146179,"tlalnepantla, estado de méxico, mexico",
207157,"valencia, valencia, spain",29.0
218752,"gresham, oregon, usa",
146204,"portland, oregon, usa",56.0
146212,"calgary, ,",
220663,"salmon arm, british columbia, canada",
146243,"christchurch city, n/a, new zealand",33.0
146290,"vilassar de mar, catalunya, spain",34.0
146294,"sant cugat, barcelona, spain",35.0
146329,"saline, michigan, usa",
146356,"palmyra, virginia, usa",66.0
146365,"halifax, nova scotia, canada",32.0
146426,"wickenburg, arizona, usa",25.0
146458,"new york, new york, usa",35.0
146513,"yuma, az, arizona, usa",
148665,"chicago, illinois, usa",39.0
146595,"el cajon, california, usa",52.0
146615,"montpellier, languedoc-roussillon, france",41.0
146632,"hyattsville, maryland, usa",
146639,"plantsville, connecticut, usa",52.0
146647,"toronto, ontario, canada",
146660,"fayetteville, georgia, usa",62.0
256599,"shreveport, louisiana, usa",59.0
146687,"lodi, california, usa",
146706,"lich, n/a, germany",
146708,"dresden, , germany",
146728,"sherman, texas, usa",
146826,"nice, n/a, france",37.0
146857,"denver, colorado, usa",
146912,"saarbrücken, saarland, germany",
146964,"st. louis, missouri, usa",
146967,"hamburg, hamburg, germany",
147026,"krefeld, nordrhein-westfalen, germany",
147115,"strasbourg, alsace, france",18.0
156963,"nancy, lorraine, france",
170862,"tigard, oregon, usa",
214253,"amherst, massachusetts, usa",52.0
147159,"london, england, united kingdom",34.0
147219,"o`fallon, missouri, usa",
208793,"las vegas, nevada, usa",40.0
147341,"bibertal, bayern, germany",
147356,"isleworth, england, united kingdom",30.0
147425,"wilmington, north carolina, usa",
147427,"maplewood, minnesota, usa",61.0
147434,"frisco, texas, usa",14.0
147447,"bologna, emilia romagna, italy",
147463,"leighton buzzard, england, united kingdom",37.0
147537,"seattle, washington, usa",
252768,"arlington, washington, usa",61.0
241983,"mystic, connecticut, usa",
147575,"rijeka, n/a, croatia",16.0
147588,"basel, basel-stadt, switzerland",
166041,"burlington, wisconsin, usa",34.0
147629,"hockessin, delaware, usa",28.0
147645,"oklahoma city, oklahoma, usa",60.0
147650,"heathmont, victoria, australia",60.0
147670,"long beach, california, usa",35.0
147701,"valencia, valencia, spain",27.0
147722,"buenos aires, capital federal, argentina",24.0
147745,"amsterdam, north holland, netherlands",
147772,"sanmauriziodopaglio, piemonte, italy",
170697,"columbia, missouri, usa",48.0
147790,"andover, new hampshire, usa",
147798,"nashville, tennessee, usa",
147827,"bellavista, callao, peru",23.0
269646,"canaan, new hampshire, usa",
147979,"london, london, united kingdom",25.0
147984,"sabadell, catalunya, fiji",51.0
148067,"w. warwick, rhode island, usa",32.0
171219,"mainz, rheinland-pfalz, germany",
184138,"cedar, minnesota, usa",
148139,"edmonton, alberta, canada",
148140,"monza, lombardia, italy",
195271,"milano, lombardia, italy",
148147,"antwerp, antwerp, belgium",
266876,"qualicum beach, british columbia, canada",38.0
148195,"tonbridge, kent, united kingdom",
174429,"cambridgeshire, england, united kingdom",19.0
148202,"haninge, stockholm, sweden",
148212,"freiburg, baden-wuerttemberg, germany",
152950,"coral springs, florida, usa",22.0
252762,"hampton, victoria, australia",47.0
203559,"toronto, ontario, canada",
202401,"hamilton, ontario, canada",
253776,"hamilton, ontario, canada",25.0
148296,"denver, colorado, usa",56.0
252196,"paramus, new jersey, usa",19.0
148459,"nice, alpes-maritimes, france",37.0
148473,"starr, south carolina, usa",58.0
148477,"nantes, loire atlantique, france",36.0
148532,"westport, connecticut, usa",
152972,"oak grove, kentucky, usa",26.0
272953,"san diego, california, usa",21.0
148600,"virginia beach, virginia, usa",42.0
148627,"paris, ile de france, france",41.0
148628,"irvine, california, usa",38.0
162331,"binghamton, new york, usa",41.0
148722,"brussels 1000, n/a, belgium",51.0
225626,"cascade, wisconsin, usa",
224090,"mulberry, florida, usa",53.0
254057,"las vegas, nevada, usa",
204766,"campbellsport, wisconsin, usa",53.0
148749,"fort collins, colorado, usa",
272337,"washington, dc, dc, usa",18.0
210166,"new york, new york, usa",31.0
148819,"ypsilanti, michigan, usa",55.0
148846,"pensacola, florida, usa",20.0
148860,"wilson, north carolina, usa",
148905,"potter valley, california, usa",27.0
261809,"hamburg, hamburg, germany",36.0
153911,"gladstone, missouri, usa",
233305,"jupiter, florida, usa",46.0
203723,"davis, california, usa",
207797,"jacksonville, florida, usa",
149047,"madrid, madrid, spain",30.0
149075,"liverpool, england, united kingdom",32.0
150986,"winter haven, florida, usa",
149169,"boston, massachusetts, usa",
149185,"tucson, arizona, usa",32.0
149354,"st. louis, missouri, usa",
149454,"castelleone, lombardia, italy",
242803,"richmond, ,",32.0
149544,"lille, nord, france",70.0
149564,"badalona, barcelona, spain",21.0
149620,"vevey, idaho, switzerland",
149644,"paris, france, france",25.0
181153,"santa barbara, california, usa",48.0
179260,"santa barbara, california, usa",51.0
149707,"lugo, galicia, spain",17.0
255887,"mainz, rheinland-pfalz, germany",36.0
149758,"melbourne, victoria, australia",
149779,"portland, oregon, usa",
149872,"carstairs, alberta, canada",55.0
149875,"auckland, n/a, new zealand",18.0
149889,"mukilteo, washington, usa",29.0
206106,"portland, oregon, usa",59.0
150009,"brushton, new york, usa",
150022,"bellingham, washington, usa",
191559,"archbold, ohio, usa",56.0
224441,"angers, pays de la loire, france",20.0
150056,"englewood, , usa",
183356,"vancouver, british columbia, canada",
150070,"brasília, distrito federal, brazil",19.0
150094,"monterrey, nuevo león, mexico",18.0
150097,"vancouver, british columbia, canada",
277953,"yakima, washington, usa",
150201,"barcelona, catalunya, spain",19.0
150229,"taipei, taipei, taiwan",
150313,"san rafael, california, usa",
150338,"barcelona, cataluña, spain",58.0
150348,"valais, valais, switzerland",
150375,"ottawa, ontario, canada",
234745,"mallorytown, ontario, canada",
210780,"memphis, tennessee, usa",
150420,"langley, british columbia, canada",
150453,"studio city, california, usa",42.0
150479,"melbourne, victoria, australia",39.0
150548,"tübingen, baden-wuerttemberg, germany",16.0
193638,"mojave desert, california, usa",19.0
248158,"nürnberg, bayern, germany",
150692,"skibbereen, munster, county cork, ireland",49.0
150749,"zürich, zh, switzerland",
176777,"santiago de compostela, galicia, spain",17.0
150778,"london, england, united kingdom",
150833,"rapid city, south dakota, usa",36.0
150847,"verona, veneto, italy",
150893,"long beach, california, usa",
150904,"tampere, pirkanmaa, finland",18.0
150912,"mt. olive, north carolina, usa",59.0
150917,"geithain, sachsen, germany",
150961,"bloomfield, new jersey, usa",24.0
150963,"hampton, new brunswick, canada",51.0
150965,"st.charles, missouri, usa",
230814,"milford, delaware, usa",45.0
151010,"london, scotland, united kingdom",25.0
151097,"hatfield, pennsylvania, usa",
242600,"bloomington, indiana, usa",
151186,"santander, cantabria, spain",31.0
151205,"jaén, jaén, spain",17.0
151206,"n/a, california, usa",
151269,"weybridge, england, united kingdom",31.0
151322,"offenbach, hessen, germany",19.0
210854,"muttenz, baselland, switzerland",
151335,"barcelona, barcelona, spain",19.0
277444,"preston, connecticut, usa",
151385,"los angeles, california, usa",
178588,"napa, california, usa",
151486,"hollywood, florida, usa",50.0
176305,"fairbanks, alaska, usa",67.0
151510,"indianapolis, indiana, usa",
151522,"sapulpa, oklahoma, usa",
151531,"keswick, virginia, usa",25.0
277988,"charlottesville, virginia, usa",44.0
151567,"westborough, massachusetts, usa",
240191,"white oak, texas, usa",49.0
152208,"portland, oregon, usa",
264950,"rochester, new york, usa",
151666,"columbus, ohio, usa",49.0
151727,"mabank, texas, usa",20.0
151798,"vienna, vienna, austria",29.0
151805,"christchurch, n/a, new zealand",
186738,"wirral, england, united kingdom",51.0
159595,"rangiora, canterbury, new zealand",
200702,"christchurch, n/a, new zealand",38.0
232836,"darfield, \n/a\"", new zealand""",42.0
202253,"peterborough, ontario, canada",17.0
209016,"london, england, united kingdom",16.0
151941,"marysville, washington, usa",60.0
151987,"bailieboro, ontario, canada",37.0
152081,"grawn, michigan, usa",66.0
152089,"nutley, new jersey, usa",49.0
152118,"densborn, rpl, germany",
152217,"puertollano, castilla la mancha, spain",40.0
152229,"belmont, massachusetts, usa",55.0
152263,"paris, n/a, france",
152364,"valencia, valencia, spain",27.0
152380,"sea isle city, new jersey, usa",30.0
196189,"locarno, ticino, switzerland",
152407,"sausalito, california, usa",
152410,"luzern, luzern, switzerland",32.0
175687,"brighton, england, united kingdom",
152437,"fresno, california, usa",33.0
218838,"adelaide, south australia, australia",40.0
152591,"houston, texas, usa",
152623,"whitney, texas, usa",
152653,"sydney, new south wales, australia",14.0
152683,"baton rouge, louisiana, usa",17.0
228157,"hassfurt, bayern, germany",
152757,"miami, florida, usa",53.0
160306,"berkeley, california, usa",
152855,"arinsal, arinsal (la massana), andorra",26.0
152869,"dublin, n/a, ireland",
152891,"corvera, asturias, spain",30.0
152908,"vancouver, washington, usa",
153025,"gran canaria, canarias, spain",39.0
153028,"glasgow, scotland, united kingdom",55.0
153109,"grosse pointe, michigan, usa",
153120,"vigo, pontevedra, spain",31.0
153148,"la, california, usa",
153220,"calgary, alberta, canada",19.0
153236,"brooklyn, new york, usa",24.0
231811,"denver, colorado, usa",
153387,"avellaneda, buenos aires, argentina",
153455,"paris, ile-de-france, france",24.0
153539,"cape town, western cape, south africa",40.0
260909,"borgotaro, emilia romagna, italy",26.0
160958,"greenwood, indiana, usa",
271061,"blackburn, england, united kingdom",54.0
153584,"st. cloud, florida,",50.0
183473,"buenavista del norte, santa cruz de tenerife, spain",17.0
153622,"baltimore, maryland, usa",45.0
153640,"roanoke, virginia, usa",
153652,"london, england, united kingdom",28.0
258289,"richland, mississippi, usa",15.0
192724,"convoy, ohio, usa",
258624,"pittsburgh, pennsylvania, usa",
242099,"englewood cliffs, new jersey, usa",17.0
195080,"ft. stewart, georgia, usa",
203039,"st. louis, missouri, usa",29.0
273767,"phoenix, arizona, usa",
252480,"hinesville, georgia, usa",
178445,"dartmouth, massachusetts, usa",
277134,"chillicothe, ohio, usa",16.0
153741,"fuessen, bayern, germany",47.0
153788,"eugene, oregon, usa",
153863,"roma, lazio, italy",41.0
267038,"bielefeld, nordrhein-westfalen, germany",24.0
153897,"heikendorf, schleswig-holstein, germany",45.0
154001,"victoria, british columbia, canada",
154054,"valladolid, spain, spain",
154114,"minneapolis, minnesota, usa",61.0
154165,"sydney, new south wales, australia",33.0
154180,"mobile, alabama, usa",72.0
154299,"barcelona, catalunya, spain",23.0
235102,"rohnert park, california, usa",
154404,"aurillac, cantal/paris, france",18.0
154424,"norfolk, virginia, usa",
154444,"zaragoza, zaragoza, spain",26.0
154509,"erlangen, bayern, guatemala",
154585,"lowell, michigan, usa",33.0
154643,"malvern, worcestershire, united kingdom",35.0
154662,"pittsburgh, pennsylvania, usa",32.0
154761,"jacksonville, florida, usa",33.0
154860,"longbranch, washington, usa",
154941,"vale, north carolina, usa",60.0
155052,"aachen, nordrhein-westfalen, germany",47.0
155081,"brugge, west-vlaanderen, belgium",39.0
268349,"lake oswego, oregon, usa",60.0
155114,"olympia, washington, usa",63.0
228781,"olympia, washington, usa",48.0
155118,"syracuse, new york, usa",24.0
155200,"los angeles, california, usa",44.0
174169,"sarasota, florida, usa",66.0
224312,"leiden, zuid-holland, netherlands",23.0
270752,"los angeles, ,",
155256,"edmonton, alberta, canada",32.0
155294,"agde, languedoc-roussilion, france",
277359,"myrtle beach, south carolina, usa",
155378,"düsseldorf, nordrhein-westfalen, germany",
155395,"vancouver, british columbia, canada",
155402,"mtl, quebec, canada",55.0
155411,"oakdale, california, usa",
169300,"tyndall afb, florida, usa",
155465,"ketchikan, alaska, usa",
274023,"the dalles, oregon, usa",14.0
193667,"perth, western australia, australia",
244797,"redding, california, usa",18.0
155504,"vienna, vienna, austria",54.0
156478,"frankfurt, brandenburg, germany",
196675,"berlin, n/a, germany",20.0
155627,"barcelona, barcelona, spain",49.0
155641,"canberra, ,",
155644,"saginaw, michigan, usa",55.0
155709,"berlin, berlin, germany",36.0
155712,"melbourne, victoria, australia",29.0
155715,"onchan, isle of man uk, united kingdom",
155869,"capital federal, buenos aires, argentina",
155897,"hilden, nordrhein-westfalen, germany",50.0
155906,"wairoa, hawkes bay, new zealand",35.0
250631,"browns mills, new jersey, usa",
241346,"perth, western australia, australia",32.0
274416,"geraldton, western australia, australia",34.0
156044,"capital federal, buenos aires, argentina",32.0
156056,"buenos aires, buenos aires, argentina",42.0
156062,"antony, ile de france, france",56.0
156092,"osnabrück, niedersachsen, germany",
156108,"cangas, pontevedra, spain",39.0
156132,"vigo, pontevedra, spain",64.0
199027,"highland park, illinois, usa",51.0
233278,"kaiserslautern, rheinland-pfalz, germany",
156186,"brest, bretagne, france",31.0
251004,"havelock, ,",43.0
156230,"málaga, málaga, spain",31.0
156249,"wilsonville, oregon, usa",
265046,"albert park, victoria, australia",58.0
156315,"brookville, indiana, usa",62.0
156411,"alaquas, valencia, spain",39.0
156422,"lafayette, california, usa",55.0
156431,"verona, pennsylvania, usa",
156499,"denver, colorado, usa",27.0
156608,"toulouse, mipy, france",48.0
166242,"lyon, n/a, france",24.0
156646,"são paulo, são paulo, brazil",19.0
253915,"lisboa, hawaii, portugal",47.0
156717,"chatenay-malabry, ile de france, france",53.0
156760,"orleans, ontario, canada",45.0
156788,"montreal, montreal,quebec, canada",
156794,"saint louis, missouri, usa",27.0
223581,"córdoba, córdoba, argentina",39.0
156894,"barcelona, n/a, spain",52.0
249031,"madrid, n/a, spain",37.0
156897,"vienna, vienna, austria",40.0
156908,"weimar, thueringen, germany",
156909,"new york ny, new york, usa",65.0
156955,"woodinville, washington, usa",
156970,"augsburg, bayern, germany",21.0
156996,"co.tyrone, northern ireland, ireland",32.0
157089,"landstuhl, rheinland-pfalz, germany",
247793,"shepherd, montana, usa",
157508,"pforzheim, baden-württemberg, germany",
237902,"barcelona, barcelona, spain",31.0
157128,"albury, new south wales, australia",
157133,"la puente, california, usa",30.0
157227,"nebraska, alaska, usa",26.0
157238,"cary, north carolina, usa",
271843,"campbell hall, new york, usa",18.0
273343,"walla walla, washington, usa",77.0
257807,"sausalito, california, usa",36.0
212382,"edmonton, alberta, canada",
157312,"saint nicolas de la taille, seine maritime, france",33.0
157354,"kaiserslautern, rheinland-pfalz, germany",
157368,"rijeka, kvarner, croatia",
213984,"indian hills, colorado, usa",
157437,"albany, california, usa",26.0
157441,"reggio emilia, emilia romagna, italy",38.0
157462,"savage, maryland, usa",40.0
263423,"jamesville, new york, usa",
191125,"bilbao, euskadi, spain",25.0
157486,"vercelli, piemonte, italy",37.0
157515,"st. louis, missouri, usa",39.0
196614,"auburn, california, usa",
157627,"saint paul, minnesota, usa",39.0
157630,"lacrosse, wisconsin, usa",
157686,"melbourne, victoria, australia",21.0
157761,"wescosville, pennsylvania, usa",23.0
244969,"munich, bavaria, germany",
165266,"salisbury, england, united kingdom",23.0
157839,"yellow springs, ohio, usa",18.0
157902,"düsseldorf, nordrhein-westfalen, germany",
157961,"badalona, catalunya, spain",40.0
157984,"sacramento, california, usa",52.0
158007,"houston, texas, usa",67.0
158063,"kerzers, fribourg, switzerland",45.0
158223,"bonn, nordrhein-westfalen, germany",35.0
158332,"pistoia, toscana, italy",26.0
158356,"salerno, campania, italy",
240627,"dresden, sachsen, germany",32.0
158456,"calgary, alberta, canada",
189916,"los angeles, connecticut, usa",
158491,"chelmsford, england, united kingdom",33.0
267128,"paisley, oregon, usa",
158535,"ravenna, emilia-romagna, italy",
158538,"south charleston, west virginia, usa",56.0
158575,"bridgton, maine, usa",49.0
158630,"southend, england, united kingdom",
270571,"leigh-on -sea, england, united kingdom",
158638,"haddonfield, new jersey, usa",51.0
158669,"brunswick, victoria, australia",30.0
158689,"kunsan ab, kunsan, south korea",22.0
158734,"dortmund, nordrhein-westfalen, germany",33.0
258419,"halifax, nova scotia, canada",31.0
158758,"são leopoldo, rio grande do sul, brazil",21.0
158776,"enschede, twente,",57.0
158865,"den haag, zuid holland, netherlands",58.0
158884,"nürnberg, bayern, germany",20.0
234234,"venice, florida, usa",
159006,"orillia, ontario, canada",49.0
271726,"maplewood, missouri, usa",
263457,"powell, ohio, usa",47.0
202713,"scarborough, england, united kingdom",18.0
240281,"orleans, ontario, canada",
159095,"69502 hemsbach, baden-wuerttemberg, germany",
159836,"itzehoe, schleswig-holstein, germany",
194339,"nuernberg, bayern, germany",44.0
159103,"rockhampton, queensland, australia",14.0
159121,"eastampton, new jersey, usa",53.0
276726,"seattle, washington, usa",
159218,"montréal, quebec, canada",29.0
159242,"melbourne, victoria, australia",
220313,"norfolk, virginia, usa",40.0
159382,"nordhausen, thueringen, germany",
170153,"strasbourg, n/a, france",17.0
218798,"bologna, emilia romagna, italy",33.0
159423,"santiago, región metropolitana, chile",16.0
159466,"cleveland, ohio, usa",
159519,"castrop-rauxel, northrhei westfalia, germany",
159522,"porthcawl, england, united kingdom",
159533,"windsor, ontario, canada",
159578,"genova, liguria, italy",35.0
159584,"brooklyn, new york, usa",56.0
159662,"durham, north carolina, usa",
159682,"grand island, new york, usa",44.0
159697,"san diego, california, usa",
159731,"hampton, england, united kingdom",37.0
207678,"belfast, northern ireland, united kingdom",
159776,"foggia, puglia, italy",
167624,"coquitlam, british columbia, canada",
159841,"glasgow, n/a, united kingdom",
159857,"forlì, emilia romagna, italy",
159859,"janesville, wisconsin, usa",50.0
159862,"st louis, missouri, usa",
242396,"newfane, vermont, usa",50.0
159913,"graglia, piemonte, italy",48.0
260118,"austin, texas, usa",25.0
159954,"london, n/a, united kingdom",38.0
159966,"hilden, nordrhein-westfalen, germany",
159992,"trieste, italy, italy",
160029,"kennewick, washington, usa",52.0
269477,"augsburg, bayern, germany",19.0
160111,"palm desert, california, usa",30.0
160142,"lancaster, england, united kingdom",
160330,"sevilla, sevilla, spain",18.0
160335,"paris, n/a, france",44.0
160355,"howell, new jersey, usa",51.0
181305,"münchen, bayern, germany",47.0
160440,"tübingen, baden-wuerttemberg, germany",35.0
166709,"stuttgart, baden-wuerttemberg, germany",45.0
160449,"logansport, louisiana, usa",42.0
160497,"nashville, tennessee, usa",
160609,"ann arbor, michigan, usa",53.0
255615,"coventry, england, united kingdom",
160649,"cambridge, massachusetts, usa",
160727,"birmingham, england, united kingdom",34.0
160748,"kelkheim, hessen, germany",35.0
160754,"berkshire county, massachusetts, usa",
160771,"hamburg, bl hamburg, germany",39.0
231867,"casco, michigan, usa",54.0
160833,"leesburg, virginia, usa",
160853,"frostproof, florida, usa",
160861,"stone mountain, georgia, usa",
160868,"melbourne, florida, usa",
160880,"philadelphia, pennsylvania, usa",
161064,"ann arbor, michigan, usa",
161108,"wayside, new jersey, usa",43.0
161246,"middleton, wisconsin, usa",40.0
161258,"shreveport, louisiana, usa",
161367,"anchorage, alaska, usa",
161431,"cary, north carolina, usa",43.0
269364,"goettingen, niedersachsen, germany",38.0
161558,"lodi, california, usa",
161610,"waukesha, wisconsin, usa",
161611,"waukesha, wisconsin, usa",
161617,"bowen island, british columbia, canada",49.0
161629,"sioux lookout, ontario, canada",25.0
161684,"canton, ohio, usa",34.0
161696,"toronto, ontario, canada",21.0
161730,"dc, dc, usa",28.0
203529,"ottawa, ontario, canada",
161757,"waterford, pennsylvania, usa",
161778,"oldenburg, n/a, germany",33.0
161799,"paderborn, ,",21.0
161810,"sterling heights, michigan, usa",
161816,"charlottesville, virginia, usa",25.0
161823,"san diego, california, usa",
161844,"san jose, san jose, costa rica",25.0
161932,"sherman oaks, california, usa",
192868,"altona, illinois, usa",75.0
230550,"melbourne, victoria, australia",
161949,"vancouver, british columbia, canada",
161955,"jackson, michigan, usa",
257557,"canton, ohio, usa",31.0
162054,"orlando, florida, usa",28.0
266631,"woodstock, illinois, usa",40.0
162228,"berlin, berlin, germany",
162257,"obertrum, georgia, austria",35.0
162289,"port orange, florida, usa",
162292,"o`fallon, missouri, usa",34.0
212396,"leinefelde, thueringen, germany",17.0
162364,"newnan, georgia,",
256533,"deptford, new jersey, usa",
162404,"barquisimeto, lara, venezuela",34.0
162429,"mulgrave, victoria, australia",42.0
248388,"byron bay, new south wales, australia",38.0
162465,"milano, lombardia, italy",41.0
210710,"vancouver, british columbia, canada",
162500,"wilmette, illinois, usa",16.0
218234,"redwood city, california, usa",
162722,"frankfurt, hessen, germany",26.0
162927,"albion, california, usa",
162928,"hicksville, new york, usa",
162929,"toulouse, midi-pyrénées, france",44.0
199019,"paris, n/a, france",31.0
162937,"valencia city, , philippines",19.0
163013,"peoria, illinois, usa",
163050,"murcia, españa,",43.0
163094,"santiago de compostela, a coruña, spain",26.0
163118,"greenville, south carolina, usa",
163119,"delft, zuid holland, netherlands",27.0
163124,"aarau, aargau, switzerland",24.0
163125,"vitoria, álava, spain",55.0
163135,"salou, cataluña, spain",20.0
163177,"williamstown, new jersey, usa",42.0
163210,"tarragona, catalunya, spain",22.0
163264,"portland, oregon, usa",
163316,"ocala, florida, usa",41.0
202143,"erlangen, bayern, germany",33.0
231107,"kelowna, british columbia, canada",24.0
163357,"conroe, texas, usa",
201096,"bloomington, indiana, usa",21.0
163393,"northfield, massachusetts, usa",
244598,"jackson, wyoming, usa",15.0
224204,"clarksburg, ontario, canada",
163504,"barcelona, cataluña, spain",32.0
163514,"wollongong, new south wales, australia",38.0
163587,"weingarten, berlin, germany",32.0
163592,"redwood city, california, usa",35.0
163631,"houston, texas, usa",
163661,"napa, california, usa",15.0
163701,"clovis, new mexico, usa",59.0
163725,"atlanta, georgia, usa",
176247,"fort worth, texas, usa",
163785,"malaga, andalucia, spain",26.0
163822,"lahore, punjab, pakistan",
163873,"encinitas, california, usa",47.0
163944,"tshwane, gauteng, south africa",63.0
